Region,Atmospheric Condition,Area,Roadway,Age,Alcohol Results,Person Type,Drug Involvement,Gender,Injury Severity
South,Cloudy,Urban,Minor Arterial,52,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Cloudy,Urban,Minor Arterial,21,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
South,Cloudy,Rural,Minor Arterial,42,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Cloudy,Rural,Minor Arterial,65,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
South,Cloudy,Rural,Minor Arterial,40,Yes,Pedestrian,Yes,Male,Fatal Injury (K)
South,Cloudy,Urban,Minor Arterial,51,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Non-incapacitating Evident Injury (B)
West,Cloudy,Rural,Minor Arterial,23,Yes,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,27,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
West,Cloudy,Rural,Minor Arterial,46,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,No Injury (O)
West,Cloudy,Rural,Minor Arterial,17,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
West,Cloudy,Rural,Minor Arterial,55,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
West,Cloudy,Rural,Minor Arterial,42,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,49,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,49,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,67,No,Bicyclist,No,Male,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,76,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,47,No,Driver of a Motor Vehicle In-Transport,No,Male,"Injured, Severity Unknown"
West,Cloudy,Rural,Minor Arterial,64,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
West,Cloudy,Urban,Minor Arterial,49,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
West,Cloudy,Rural,Minor Arterial,40,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
West,Cloudy,Urban,Minor Arterial,21,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,46,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
West,Cloudy,Rural,Minor Arterial,42,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
West,Cloudy,Rural,Minor Arterial,44,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
West,Cloudy,Urban,Minor Arterial,16,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
West,Cloudy,Urban,Minor Arterial,45,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
West,Cloudy,Rural,Minor Arterial,18,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,39,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Cloudy,Urban,Minor Arterial,37,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Cloudy,Urban,Minor Arterial,52,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
West,Cloudy,Rural,Minor Arterial,26,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Cloudy,Rural,Minor Arterial,49,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
West,Cloudy,Urban,Minor Arterial,24,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
West,Cloudy,Rural,Minor Arterial,51,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,63,Yes,Pedestrian,Unknown,Female,Fatal Injury (K)
West,Cloudy,Rural,Minor Arterial,34,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,63,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,66,No,Pedestrian,Yes,Female,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,18,Yes,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,Cloudy,Urban,Minor Arterial,40,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Midwest,"Fog, Smog, Smoke",Rural,Minor Arterial,39,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Midwest,"Fog, Smog, Smoke",Rural,Minor Arterial,37,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,"Fog, Smog, Smoke",Urban,Minor Arterial,28,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Northeast,"Fog, Smog, Smoke",Urban,Minor Arterial,49,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
Northeast,"Fog, Smog, Smoke",Rural,Minor Arterial,38,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,30,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,29,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,29,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,40,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,"Fog, Smog, Smoke",Rural,Minor Arterial,45,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,"Fog, Smog, Smoke",Rural,Minor Arterial,56,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
West,"Fog, Smog, Smoke",Rural,Minor Arterial,24,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Unknown,Urban,Minor Arterial,60,No,Pedestrian,Unknown,Female,Fatal Injury (K)
Midwest,Rain,Rural,Minor Arterial,38,Yes,Pedestrian,Unknown,Female,Fatal Injury (K)
Northeast,Rain,Urban,Minor Arterial,24,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Northeast,Rain,Urban,Minor Arterial,41,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Northeast,Rain,Rural,Minor Arterial,28,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Rain,Urban,Minor Arterial,44,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Northeast,Rain,Rural,Minor Arterial,50,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
Northeast,Rain,Rural,Minor Arterial,51,Yes,Pedestrian,Unknown,Male,Fatal Injury (K)
Northeast,Rain,Rural,Minor Arterial,91,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,73,No,Pedestrian,No,Female,Fatal Injury (K)
South,Rain,Urban,Minor Arterial,45,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Rain,Urban,Minor Arterial,75,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,23,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
South,Rain,Urban,Minor Arterial,54,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Possible Injury (C)
South,Rain,Rural,Minor Arterial,20,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,44,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Urban,Minor Arterial,62,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,87,No,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
South,Rain,Urban,Minor Arterial,53,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
South,Rain,Urban,Minor Arterial,70,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Rain,Urban,Minor Arterial,55,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,Rain,Urban,Minor Arterial,63,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Minor Arterial,20,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,22,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Rural,Minor Arterial,42,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
South,Rain,Rural,Minor Arterial,33,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,Rain,Urban,Minor Arterial,5,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,Rain,Urban,Minor Arterial,7,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,Rain,Rural,Minor Arterial,57,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
South,Rain,Urban,Minor Arterial,18,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Rain,Urban,Minor Arterial,44,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Rain,Urban,Minor Arterial,3,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,"Injured, Severity Unknown"
West,Rain,Urban,Minor Arterial,34,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
West,Rain,Urban,Minor Arterial,19,Yes,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
West,Rain,Urban,Minor Arterial,19,Yes,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Midwest,Severe Crosswinds,Rural,Minor Arterial,64,No,Driver of a Motor Vehicle In-Transport,No,Female,Possible Injury (C)
Midwest,Severe Crosswinds,Rural,Minor Arterial,35,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Severe Crosswinds,Rural,Minor Arterial,66,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
West,Severe Crosswinds,Rural,Minor Arterial,43,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,77,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,19,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,19,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,21,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,50,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
Northeast,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,21,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Northeast,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,48,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Northeast,"Sleet, Hail (Freezing Rain or Drizzle)",Urban,Minor Arterial,22,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,37,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,7,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,31,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,33,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,22,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,1,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,34,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,24,No,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,32,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
West,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,40,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
West,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,4,Unknown,Passenger of a Motor Vehicle In-Transport,No,Female,No Injury (O)
West,"Sleet, Hail (Freezing Rain or Drizzle)",Rural,Minor Arterial,29,No,Driver of a Motor Vehicle In-Transport,Yes,Male,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,16,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,21,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,74,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,64,No,Driver of a Motor Vehicle In-Transport,No,Female,Incapacitating Injury (A)
Midwest,Snow,Rural,Minor Arterial,41,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Non-incapacitating Evident Injury (B)
Midwest,Snow,Rural,Minor Arterial,48,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Snow,Urban,Minor Arterial,16,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Snow,Urban,Minor Arterial,84,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,50,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
Midwest,Snow,Rural,Minor Arterial,62,No,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
Midwest,Snow,Rural,Minor Arterial,45,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Rural,Minor Arterial,50,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Rural,Minor Arterial,54,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Rural,Minor Arterial,56,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Urban,Minor Arterial,19,No,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Urban,Minor Arterial,37,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Urban,Minor Arterial,43,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,No Injury (O)
Midwest,Snow,Rural,Minor Arterial,59,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Midwest,Snow,Urban,Minor Arterial,51,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Midwest,Snow,Urban,Minor Arterial,28,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Possible Injury (C)
Midwest,Snow,Urban,Minor Arterial,37,Yes,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Midwest,Snow,Urban,Minor Arterial,83,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Midwest,Snow,Urban,Minor Arterial,24,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Midwest,Snow,Rural,Minor Arterial,69,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Midwest,Snow,Rural,Minor Arterial,19,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Non-incapacitating Evident Injury (B)
Midwest,Snow,Rural,Minor Arterial,58,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
Midwest,Snow,Rural,Minor Arterial,86,No,Pedestrian,Unknown,Female,Fatal Injury (K)
Midwest,Snow,Urban,Minor Arterial,57,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Snow,Rural,Minor Arterial,83,Unknown,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
Northeast,Snow,Urban,Minor Arterial,53,Yes,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
Northeast,Snow,Rural,Minor Arterial,38,No,Driver of a Motor Vehicle In-Transport,No,Male,Non-incapacitating Evident Injury (B)
Northeast,Snow,Rural,Minor Arterial,19,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Snow,Urban,Minor Arterial,64,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
Northeast,Snow,Rural,Minor Arterial,60,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Incapacitating Injury (A)
Northeast,Snow,Urban,Minor Arterial,30,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,No Injury (O)
Northeast,Snow,Urban,Minor Arterial,30,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Northeast,Snow,Urban,Minor Arterial,33,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Non-incapacitating Evident Injury (B)
Northeast,Snow,Urban,Minor Arterial,2,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Possible Injury (C)
Northeast,Snow,Rural,Minor Arterial,26,No,Passenger of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Snow,Rural,Minor Arterial,40,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Snow,Rural,Minor Arterial,18,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Northeast,Snow,Rural,Minor Arterial,21,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Incapacitating Injury (A)
Northeast,Snow,Rural,Minor Arterial,23,Unknown,Passenger of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Northeast,Snow,Rural,Minor Arterial,28,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,No Injury (O)
Northeast,Snow,Urban,Minor Arterial,33,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Possible Injury (C)
Northeast,Snow,Urban,Minor Arterial,25,Unknown,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
Northeast,Snow,Urban,Minor Arterial,50,No,Driver of a Motor Vehicle In-Transport,Unknown,Male,Fatal Injury (K)
South,Snow,Rural,Minor Arterial,57,No,Driver of a Motor Vehicle In-Transport,No,Female,Fatal Injury (K)
South,Snow,Rural,Minor Arterial,23,No,Driver of a Motor Vehicle In-Transport,No,Male,Fatal Injury (K)
South,Snow,Rural,Minor Arterial,1,Unknown,Passenger of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
South,Snow,Rural,Minor Arterial,38,No,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
South,Snow,Rural,Minor Arterial,62,Unknown,Driver of a Motor Vehicle In-Transport,No,Male,Incapacitating Injury (A)
South,Snow,Rural,Minor Arterial,65,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
South,Snow,Urban,Minor Arterial,32,No,Passenger of a Motor Vehicle In-Transport,Unknown,Female,Fatal Injury (K)
